1.07488E+17,94912172,n,NA,NA,NA,NA,NA
1.07514E+17,258427447,y,self-disclosure,other,n,defender,none
1.08392E+17,34280840,n,NA,NA,NA,NA,NA
1.08738E+17,353051404,y,report,other,n,reporter,none
1.03005E+17,267609506,y,report,other,n,reporter,anger
1.03986E+17,169334267,n,NA,NA,NA,NA,NA
1.0431E+17,166190767,n,NA,NA,NA,NA,NA
1.0524E+17,199288197,y,self-disclosure,other,n,victim,relief
1.06552E+17,289438678,n,NA,NA,NA,NA,NA
1.08541E+17,17234598,n,NA,NA,NA,NA,NA
1.08565E+17,193300181,n,NA,NA,NA,NA,NA
1.00329E+17,160143415,n,NA,NA,NA,NA,NA
1.03937E+17,320449627,n,NA,NA,NA,NA,NA
1.0603E+17,284534124,n,NA,NA,NA,NA,NA
1.08922E+17,48874545,n,NA,NA,NA,NA,NA
1.01776E+17,220507804,y,self-disclosure,cyberbullying,n,bully,none
1.0265E+17,230070155,y,accusation,other,n,accuser,none
1.02929E+17,213775109,n,NA,NA,NA,NA,NA
1.03295E+17,225467762,n,NA,NA,NA,NA,NA
1.05846E+17,279594353,n,NA,NA,NA,NA,NA
1.03737E+17,354153517,y,self-disclosure,other,n,defender,none
1.04764E+17,117775282,n,NA,NA,NA,NA,NA
1.08493E+17,180813638,n,NA,NA,NA,NA,NA
1.03526E+17,30806764,n,NA,NA,NA,NA,NA
1.04949E+17,46999928,n,NA,NA,NA,NA,NA
1.06155E+17,93410354,n,NA,NA,NA,NA,NA
1.08327E+17,136084672,n,NA,NA,NA,NA,NA
1.0343E+17,80415660,n,NA,NA,NA,NA,NA
1.06473E+17,215406415,n,NA,NA,NA,NA,NA
1.0472E+17,7233652,y,self-disclosure,other,n,defender,none
1.05408E+17,299951409,n,NA,NA,NA,NA,NA
1.05741E+17,69114202,n,NA,NA,NA,NA,NA
1.06145E+17,67324537,n,NA,NA,NA,NA,NA
1.07987E+17,326990654,n,NA,NA,NA,NA,NA
1.08122E+17,358474782,n,NA,NA,NA,NA,NA
1.08686E+17,59239389,n,NA,NA,NA,NA,NA
1.06603E+17,233918001,n,NA,NA,NA,NA,NA
1.03926E+17,182187424,n,NA,NA,NA,NA,NA
1.06892E+17,304056538,n,NA,NA,NA,NA,NA
1.08654E+17,61233101,y,report,other,n,reporter,none
1.0175E+17,353194345,n,NA,NA,NA,NA,NA
1.0612E+17,146656254,n,NA,NA,NA,NA,NA
1.08939E+17,301137211,n,NA,NA,NA,NA,NA
1.0014E+17,73545301,n,NA,NA,NA,NA,NA
1.00649E+17,156734144,n,NA,NA,NA,NA,NA
1.01335E+17,138503909,n,NA,NA,NA,NA,NA
1.01794E+17,181385179,n,NA,NA,NA,NA,NA
1.02067E+17,275037031,n,NA,NA,NA,NA,NA
1.06025E+17,57778752,n,NA,NA,NA,NA,NA
1.07928E+17,182710873,y,accusation,other,n,accuser,anger
1.08514E+17,149664572,n,NA,NA,NA,NA,NA
1.08637E+17,297529823,n,NA,NA,NA,NA,NA
1.07989E+17,66215035,y,self-disclosure,other,y,victim,none
1.08418E+17,348971776,n,NA,NA,NA,NA,NA
1.01483E+17,94043537,y,accusation,other,n,accuser,anger
1.02191E+17,117365744,n,NA,NA,NA,NA,NA
1.02219E+17,172776701,n,NA,NA,NA,NA,NA
1.03969E+17,279188342,n,NA,NA,NA,NA,NA
1.04192E+17,59948542,n,NA,NA,NA,NA,NA
1.01385E+17,301155538,y,self-disclosure,other,n,victim,none
1.0569E+17,195446536,n,NA,NA,NA,NA,NA
1.08125E+17,18627452,n,NA,NA,NA,NA,NA
1.08665E+17,187546793,n,NA,NA,NA,NA,NA
1.00647E+17,66180482,n,NA,NA,NA,NA,NA
1.01005E+17,226218665,n,NA,NA,NA,NA,NA
1.07097E+17,359830390,n,NA,NA,NA,NA,NA
1.01008E+17,153284292,n,NA,NA,NA,NA,NA
1.01679E+17,38703653,y,accusation,other,y,accuser,none
1.0066E+17,53960019,n,NA,NA,NA,NA,NA
1.0427E+17,233240424,n,NA,NA,NA,NA,NA
1.0432E+17,283265890,n,NA,NA,NA,NA,NA
1.05355E+17,129080556,n,NA,NA,NA,NA,NA
1.05668E+17,244817702,n,NA,NA,NA,NA,NA
1.03298E+17,141075053,y,self-disclosure,other,n,victim,none
1.06239E+17,37868690,n,NA,NA,NA,NA,NA
1.07184E+17,53460469,n,NA,NA,NA,NA,NA
1.08415E+17,24828721,y,self-disclosure,other,n,victim,sadness
1.08495E+17,56054309,n,NA,NA,NA,NA,NA
1.05688E+17,134520892,n,NA,NA,NA,NA,NA
1.06776E+17,321176133,n,NA,NA,NA,NA,NA
1.07759E+17,335263710,n,NA,NA,NA,NA,NA
1.01302E+17,118959423,n,NA,NA,NA,NA,NA
1.02347E+17,265481699,y,report,other,n,reporter,sadness
1.04182E+17,104360733,n,NA,NA,NA,NA,NA
1.07763E+17,106792949,y,denial,other,n,victim,none
1.06705E+17,41126331,n,NA,NA,NA,NA,NA
1.08019E+17,35069027,n,NA,NA,NA,NA,NA
1.08607E+17,239331170,y,report,other,n,reporter,none
1.02531E+17,91012437,n,NA,NA,NA,NA,NA
1.03301E+17,72675900,n,NA,NA,NA,NA,NA
1.05174E+17,41054131,n,NA,NA,NA,NA,NA
1.0545E+17,104721830,n,NA,NA,NA,NA,NA
1.03882E+17,20109343,n,NA,NA,NA,NA,NA
1.04564E+17,44717685,n,NA,NA,NA,NA,NA
1.08405E+17,320924627,n,NA,NA,NA,NA,NA
1.0138E+17,15501305,n,NA,NA,NA,NA,NA
1.04023E+17,231355317,y,self-disclosure,other,n,victim,none
1.06835E+17,67419964,n,NA,NA,NA,NA,NA
1.07974E+17,31554641,y,report,other,n,reporter,none
1.03635E+17,152863569,n,NA,NA,NA,NA,NA
1.05107E+17,137407641,n,NA,NA,NA,NA,NA
1.0585E+17,109805640,n,NA,NA,NA,NA,NA
1.06751E+17,29421304,n,NA,NA,NA,NA,NA
1.02529E+17,134210251,n,NA,NA,NA,NA,NA
1.03652E+17,121561685,n,NA,NA,NA,NA,NA
1.02744E+17,148416317,n,NA,NA,NA,NA,NA
1.02848E+17,305564466,y,self-disclosure,other,n,defender,none
1.04994E+17,243757244,n,NA,NA,NA,NA,NA
1.05494E+17,332468881,n,NA,NA,NA,NA,NA
1.05782E+17,149347575,n,NA,NA,NA,NA,NA
1.07084E+17,124852884,n,NA,NA,NA,NA,NA
1.01897E+17,43397255,n,NA,NA,NA,NA,NA
1.02657E+17,24738494,n,NA,NA,NA,NA,NA
1.04E+17,98761350,n,NA,NA,NA,NA,NA
1.05693E+17,133732887,n,NA,NA,NA,NA,NA
1.05783E+17,55269438,n,NA,NA,NA,NA,NA
1.06875E+17,242458169,y,accusation,other,n,accuser,none
1.00669E+17,243858052,y,accusation,other,y,accuser,none
1.01451E+17,210176438,n,NA,NA,NA,NA,NA
1.03572E+17,187977029,n,NA,NA,NA,NA,NA
1.09026E+17,357183125,n,NA,NA,NA,NA,NA
1.02549E+17,323321322,n,NA,NA,NA,NA,NA
1.03111E+17,163144222,y,self-disclosure,other,n,victim,none
1.04335E+17,161882495,n,NA,NA,NA,NA,NA
1.06778E+17,281817133,n,NA,NA,NA,NA,NA
1.07177E+17,127625761,n,NA,NA,NA,NA,NA
1.08197E+17,239481491,n,NA,NA,NA,NA,NA
1.08747E+17,222710204,y,accusation,other,n,accuser,none
1.01382E+17,269641166,n,NA,NA,NA,NA,NA
1.02631E+17,306001774,n,NA,NA,NA,NA,NA
1.06868E+17,43580078,n,NA,NA,NA,NA,NA
1.07213E+17,192587175,n,NA,NA,NA,NA,NA
1.05125E+17,172149255,n,NA,NA,NA,NA,NA
1.05467E+17,106335199,n,NA,NA,NA,NA,NA
1.00989E+17,129903842,y,self-disclosure,other,n,defender,empathy
1.01469E+17,177387142,n,NA,NA,NA,NA,NA
1.01841E+17,212357588,n,NA,NA,NA,NA,NA
1.06148E+17,214028745,n,NA,NA,NA,NA,NA
1.09103E+17,75077357,n,NA,NA,NA,NA,NA
1.01411E+17,107519186,n,NA,NA,NA,NA,NA
1.01412E+17,304698316,y,self-disclosure,physical,n,victim,none
1.06298E+17,297269612,y,self-disclosure,other,n,victim,sadness
1.08828E+17,97068125,n,NA,NA,NA,NA,NA
1.08962E+17,248892527,y,report,other,n,reporter,none
1.02007E+17,289602042,y,accusation,other,n,accuser,none
1.02153E+17,246685999,n,NA,NA,NA,NA,NA
1.01655E+17,214507236,n,NA,NA,NA,NA,NA
1.03751E+17,233568916,n,NA,NA,NA,NA,NA
1.01457E+17,60352762,n,NA,NA,NA,NA,NA
1.015E+17,309374000,n,NA,NA,NA,NA,NA
1.02934E+17,331340562,y,self-disclosure,other,n,defender,none
1.08214E+17,63125455,y,self-disclosure,other,n,defender,none
1.06039E+17,113866343,y,self-disclosure,other,n,bully,none
1.06085E+17,210841544,n,NA,NA,NA,NA,NA
1.08639E+17,248952808,n,NA,NA,NA,NA,NA
1.09023E+17,312811873,n,NA,NA,NA,NA,NA
1.0101E+17,328722660,n,NA,NA,NA,NA,NA
1.03511E+17,59044624,y,report,other,n,reporter,none
1.041E+17,248078469,y,self-disclosure,other,n,victim,none
1.00677E+17,190932901,n,NA,NA,NA,NA,NA
1.01419E+17,158557580,n,NA,NA,NA,NA,NA
1.03292E+17,49462902,y,report,other,n,reporter,none
1.04741E+17,262914441,y,self-disclosure,other,n,defender,none
1.06403E+17,129026005,n,NA,NA,NA,NA,NA
1.06811E+17,268396987,n,NA,NA,NA,NA,NA
1.08698E+17,254264082,n,NA,NA,NA,NA,NA
1.00268E+17,100990234,n,NA,NA,NA,NA,NA
1.05767E+17,101938638,n,NA,NA,NA,NA,NA
1.07012E+17,315873987,n,NA,NA,NA,NA,NA
1.0149E+17,322301883,n,NA,NA,NA,NA,NA
1.02048E+17,319804978,n,NA,NA,NA,NA,NA
1.02566E+17,58294162,n,NA,NA,NA,NA,NA
1.06133E+17,60386562,y,report,other,n,reporter,none
1.07525E+17,297608762,y,accusation,other,y,accuser,none
1.07961E+17,359672504,n,NA,NA,NA,NA,NA
1.04872E+17,245791217,n,NA,NA,NA,NA,NA
1.05806E+17,56124649,n,NA,NA,NA,NA,NA
1.02003E+17,350026679,y,report,other,n,reporter,none
1.03152E+17,236866301,n,NA,NA,NA,NA,NA
1.08164E+17,59820085,n,NA,NA,NA,NA,NA
1.08762E+17,24202929,n,NA,NA,NA,NA,NA
1.04344E+17,195969857,n,NA,NA,NA,NA,NA
1.06759E+17,36709386,y,accusation,other,n,accuser,anger
1.0755E+17,61218758,y,self-disclosure,other,n,defender,none
1.08704E+17,100086004,n,NA,NA,NA,NA,NA
1.0895E+17,19431976,n,NA,NA,NA,NA,NA
1.09098E+17,363493979,y,self-disclosure,other,n,victim,none
1.03512E+17,29846270,n,NA,NA,NA,NA,NA
1.05761E+17,168851358,y,self-disclosure,other,n,defender,none
1.0462E+17,351209780,n,NA,NA,NA,NA,NA
1.06409E+17,307274107,y,self-disclosure,other,n,defender,none
1.08361E+17,322917463,y,report,other,n,reporter,none
1.00315E+17,180289084,n,NA,NA,NA,NA,NA
1.022E+17,21774456,y,self-disclosure,other,y,victim,none
1.06082E+17,139202991,n,NA,NA,NA,NA,NA
1.08332E+17,197154206,n,NA,NA,NA,NA,NA
1.03098E+17,38228165,y,self-disclosure,other,n,victim,sadness
1.03865E+17,37285065,n,NA,NA,NA,NA,NA
1.04159E+17,284439233,n,NA,NA,NA,NA,NA
1.05434E+17,295895603,n,NA,NA,NA,NA,NA
1.08222E+17,164486284,y,self-disclosure,other,n,victim,none
1.03087E+17,340905220,n,NA,NA,NA,NA,NA
1.03254E+17,170825040,n,NA,NA,NA,NA,NA
1.06927E+17,28157282,y,report,other,n,reporter,none
1.01662E+17,119702894,n,NA,NA,NA,NA,NA
1.02584E+17,72824255,n,NA,NA,NA,NA,NA
1.02596E+17,105673740,n,NA,NA,NA,NA,NA
1.03117E+17,312958673,n,NA,NA,NA,NA,NA
1.03189E+17,146309454,y,self-disclosure,cyberbullying,n,victim,anger
1.04019E+17,343522479,n,NA,NA,NA,NA,NA
1.05797E+17,145817085,n,NA,NA,NA,NA,NA
1.04997E+17,104670896,y,self-disclosure,other,n,bully,none
1.08037E+17,69800288,y,self-disclosure,other,n,defender,empathy
1.0027E+17,80169437,n,NA,NA,NA,NA,NA
1.03401E+17,8116082,n,NA,NA,NA,NA,NA
1.04034E+17,338174714,n,NA,NA,NA,NA,NA
1.0605E+17,333613320,n,NA,NA,NA,NA,NA
1.08658E+17,332020349,y,report,other,n,reporter,none
1.04052E+17,34170132,n,NA,NA,NA,NA,NA
1.00283E+17,108452386,n,NA,NA,NA,NA,NA
1.00632E+17,109928532,n,NA,NA,NA,NA,NA
1.02444E+17,130522245,n,NA,NA,NA,NA,NA
1.02606E+17,179570413,n,NA,NA,NA,NA,NA
1.03113E+17,90337553,n,NA,NA,NA,NA,NA
1.03326E+17,246904112,n,NA,NA,NA,NA,NA
1.09093E+17,295410899,y,self-disclosure,other,n,victim,none
1.01668E+17,14095455,n,NA,NA,NA,NA,NA
1.02536E+17,329047293,n,NA,NA,NA,NA,NA
1.03512E+17,53158759,y,self-disclosure,other,y,bully,none
1.03906E+17,41167377,y,self-disclosure,other,n,victim,none
1.0689E+17,44245386,n,NA,NA,NA,NA,NA
1.01709E+17,86191624,n,NA,NA,NA,NA,NA
1.02056E+17,14322601,n,NA,NA,NA,NA,NA
1.02526E+17,82960648,y,self-disclosure,other,n,bully,none
1.02237E+17,60206837,n,NA,NA,NA,NA,NA
1.02545E+17,185466563,y,report,other,n,reporter,none
1.06236E+17,38167652,y,self-disclosure,other,n,victim,none
1.07308E+17,235393532,n,NA,NA,NA,NA,NA
1.08289E+17,20770172,n,NA,NA,NA,NA,NA
1.01025E+17,42273680,n,NA,NA,NA,NA,NA
1.01735E+17,222853108,y,report,cyberbullying,n,reporter,none
1.02181E+17,277578485,y,accusation,other,n,accuser,none
1.04068E+17,305250835,y,self-disclosure,other,n,victim,none
1.05913E+17,183541254,y,report,other,n,reporter,none
1.02145E+17,75821585,y,accusation,other,n,accuser,none
1.0332E+17,15894608,n,NA,NA,NA,NA,NA
1.03509E+17,337239157,n,NA,NA,NA,NA,NA
1.05582E+17,133194115,n,NA,NA,NA,NA,NA
1.07584E+17,143626623,n,NA,NA,NA,NA,NA
1.02407E+17,340973071,n,NA,NA,NA,NA,NA
1.03921E+17,143044268,n,NA,NA,NA,NA,NA
1.03933E+17,68030205,n,NA,NA,NA,NA,NA
1.0025E+17,285422830,y,self-disclosure,other,n,victim,none
1.03161E+17,301063522,y,self-disclosure,other,n,victim,none
1.03543E+17,340840835,y,accusation,cyberbullying,n,accuser,none
1.04788E+17,155489051,n,NA,NA,NA,NA,NA
1.0907E+17,116262393,n,NA,NA,NA,NA,NA
1.00191E+17,17749464,n,NA,NA,NA,NA,NA
1.06345E+17,141682899,n,NA,NA,NA,NA,NA
1.08421E+17,84780749,n,NA,NA,NA,NA,NA
1.00442E+17,79432880,y,accusation,other,n,accuser,none
1.04775E+17,64664329,n,NA,NA,NA,NA,NA
1.05214E+17,86890296,n,NA,NA,NA,NA,NA
1.07106E+17,122605401,n,NA,NA,NA,NA,NA
1.04341E+17,240353500,n,NA,NA,NA,NA,NA
1.08336E+17,74732887,n,NA,NA,NA,NA,NA
1.02123E+17,319357583,y,accusation,other,n,accuser,none
1.0217E+17,45963855,n,NA,NA,NA,NA,NA
1.072E+17,109839229,y,self-disclosure,cyberbullying,n,victim,none
1.08544E+17,43677200,n,NA,NA,NA,NA,NA
1.00646E+17,53258097,n,NA,NA,NA,NA,NA
1.01479E+17,253852363,n,NA,NA,NA,NA,NA
1.02159E+17,29802922,y,self-disclosure,other,n,victim,none
1.05967E+17,217848264,y,report,other,n,reporter,none
1.06171E+17,189052174,y,denial,other,n,bully,none
1.08194E+17,263210043,n,NA,NA,NA,NA,NA
1.03292E+17,23993822,n,NA,NA,NA,NA,NA
1.06103E+17,274223364,y,self-disclosure,other,n,victim,none
1.09035E+17,363943355,y,report,other,n,reporter,none
1.01766E+17,55275182,n,NA,NA,NA,NA,NA
1.02361E+17,77088569,n,NA,NA,NA,NA,NA
1.03597E+17,94681830,n,NA,NA,NA,NA,NA
1.03738E+17,135630914,n,NA,NA,NA,NA,NA
1.03822E+17,24316130,n,NA,NA,NA,NA,NA
1.00652E+17,219743538,y,report,cyberbullying,n,reporter,anger
1.03589E+17,114500818,n,NA,NA,NA,NA,NA
1.04994E+17,62967393,n,NA,NA,NA,NA,NA
1.06912E+17,21929320,y,report,other,n,reporter,none
1.07922E+17,261847118,n,NA,NA,NA,NA,NA
1.00675E+17,237346544,n,NA,NA,NA,NA,NA
1.00703E+17,311793608,n,NA,NA,NA,NA,NA
1.01535E+17,28202236,y,report,other,n,reporter,none
1.06125E+17,3634851,n,NA,NA,NA,NA,NA
1.06332E+17,189583393,n,NA,NA,NA,NA,NA
1.06335E+17,40189219,n,NA,NA,NA,NA,NA
1.06529E+17,182112800,n,NA,NA,NA,NA,NA
1.08344E+17,32710351,n,NA,NA,NA,NA,NA
1.02808E+17,30045651,n,NA,NA,NA,NA,NA
1.05722E+17,36988210,n,NA,NA,NA,NA,NA
1.06671E+17,130105876,n,NA,NA,NA,NA,NA
1.02969E+17,181095977,n,NA,NA,NA,NA,NA
1.05129E+17,267422255,n,NA,NA,NA,NA,NA
1.06148E+17,310112873,n,NA,NA,NA,NA,NA
1.06788E+17,155746163,y,report,other,n,reporter,none
1.07508E+17,152344539,y,self-disclosure,other,n,defender,none
1.07608E+17,117211599,n,NA,NA,NA,NA,NA
1.01767E+17,328509751,n,NA,NA,NA,NA,NA
1.05284E+17,179471412,n,NA,NA,NA,NA,NA
1.09033E+17,357182133,n,NA,NA,NA,NA,NA
1.05074E+17,235637852,y,report,other,n,reporter,none
1.06861E+17,317903823,y,accusation,other,n,accuser,none
1.08483E+17,60281755,n,NA,NA,NA,NA,NA
1.01416E+17,119819829,n,NA,NA,NA,NA,NA
1.01511E+17,16428795,n,NA,NA,NA,NA,NA
1.01844E+17,103668128,n,NA,NA,NA,NA,NA
1.01353E+17,271240396,n,NA,NA,NA,NA,NA
1.00705E+17,71055339,n,NA,NA,NA,NA,NA
1.05172E+17,315670739,y,accusation,other,y,accuser,none
1.06064E+17,187314497,n,NA,NA,NA,NA,NA
1.07112E+17,236569435,y,self-disclosure,other,n,victim,none
1.0724E+17,321511776,n,NA,NA,NA,NA,NA
1.08749E+17,55913896,n,NA,NA,NA,NA,NA
1.03186E+17,190348057,n,NA,NA,NA,NA,NA
1.03681E+17,312458080,n,NA,NA,NA,NA,NA
1.06706E+17,192786712,n,NA,NA,NA,NA,NA
